Date,County,Temperature,Precipitation,Region
2021-03,Alpine County,32.9,2.98,North
2021-03,Amador County,47.4,3.28,Central
2021-03,Butte County,50.1,4.22,North
2021-03,Calaveras County,47.7,3.25,Central
2021-03,Colusa County,51.6,1.52,North
2021-03,Contra Costa County,53,1.12,South
2021-03,Del Norte County,42.6,7.03,North
2021-03,El Dorado County,42.8,3.56,North
2021-03,Fresno County,45.1,2.01,Central
2021-03,Glenn County,50.1,1.91,North
2021-03,Humboldt County,45.2,5.85,North
2021-03,Imperial County,62.6,0.06,South
2021-03,Inyo County,48.6,0.28,Central
2021-03,Kern County,51.1,0.76,Central
2021-03,Kings County,54.5,0.78,Central
2021-03,Lake County,46.5,3.29,North
2021-03,Lassen County,36.5,1.5,North
2021-03,Los Angeles County,51.9,1.07,South
2021-03,Madera County,45.6,1.73,Central
2021-03,Marin County,50.9,2.18,North
2021-03,Mariposa County,43.6,2.29,Central
2021-03,Mendocino County,46.2,3.76,North
2021-03,Merced County,52.7,0.88,Central
2021-03,Modoc County,37.1,1.02,North
2021-03,Mono County,32.8,0.92,Central
2021-03,Monterey County,49.8,1.71,Central
2021-03,Napa County,51.1,2.19,North
2021-03,Nevada County,41.6,3.71,North
2021-03,Orange County,56.3,1.53,South
2021-03,Placer County,43.1,3.45,North
2021-03,Plumas County,37,3.3,North
2021-03,Riverside County,56.6,0.61,South
2021-03,Sacramento County,53.8,1.31,North
2021-03,San Benito County,48.6,1.41,Central
2021-03,San Bernardino County,54.5,0.3,South
2021-03,San Diego County,52.8,2.33,South
2021-03,San Francisco County,52.4,1.85,North
2021-03,San Joaquin County,54,0.98,Central
2021-03,San Luis Obispo County,50,1.17,Central
2021-03,San Mateo County,51,1.94,North
2021-03,Santa Barbara County,49.9,1.23,South
2021-03,Santa Clara County,49.4,2.04,North
2021-03,Santa Cruz County,50.5,2.84,North
2021-03,Shasta County,44.8,3.4,North
2021-03,Sierra County,36.6,3.18,North
2021-03,Siskiyou County,39,2.61,North
2021-03,Solano County,53.7,1.24,North
2021-03,Sonoma County,49.5,3.07,North
2021-03,Stanislaus County,52.4,1.1,Central
2021-03,Sutter County,53.9,1.49,North
2021-03,Tehama County,48.3,3.41,North
2021-03,Trinity County,42.6,4.21,North
2021-03,Tulare County,43.3,1.81,Central
2021-03,Tuolumne County,38.7,3.25,Central
2021-03,Ventura County,47.9,1.12,South
2021-03,Yolo County,53.4,1.29,North
2021-03,Yuba County,51.2,3.31,North
2021-04,Alameda County,58.1,0.1,North
2021-04,Alpine County,42.3,0.9,North
2021-04,Amador County,57.1,0.35,Central
2021-04,Butte County,60.5,0.51,North
2021-04,Calaveras County,57.7,0.24,Central
2021-04,Colusa County,62.5,0.15,North
2021-04,Contra Costa County,59.6,0.06,South
2021-04,Del Norte County,51.9,1.25,North
2021-04,El Dorado County,52.6,0.66,North
2021-04,Fresno County,55.5,0.18,Central
2021-04,Glenn County,60.9,0.26,North
2021-04,Humboldt County,52.2,0.91,North
2021-04,Imperial County,74.8,0.01,South
2021-04,Inyo County,61.3,0.04,Central
2021-04,Kern County,61.9,0.2,Central
2021-04,Kings County,63.9,0.13,Central
2021-04,Lake County,56.6,0.41,North
2021-04,Lassen County,46.2,0.53,North
2021-04,Los Angeles County,61.1,0.04,South
2021-04,Madera County,55.2,0.29,Central
2021-04,Marin County,53.9,0.09,North
2021-04,Mariposa County,54.2,0.55,Central
2021-04,Mendocino County,53.6,0.72,North
2021-04,Merced County,61.7,0.02,Central
2021-04,Modoc County,46.8,0.74,North
2021-04,Mono County,42.8,0.19,Central
2021-04,Monterey County,55.8,0.05,Central
2021-04,Napa County,58.5,0.15,North
2021-04,Nevada County,51.3,0.59,North
2021-04,Orange County,62.6,0.02,South
2021-04,Placer County,53,0.59,North
2021-04,Plumas County,45.9,0.76,North
2021-04,Riverside County,68.4,0.05,South
2021-04,Sacramento County,62.8,0.03,North
2021-04,San Benito County,57.2,0.04,Central
2021-04,San Bernardino County,67.5,0.01,South
2021-04,San Diego County,61.5,0.18,South
2021-04,San Francisco County,55.2,0.11,North
2021-04,San Joaquin County,62.8,0.07,Central
2021-04,San Luis Obispo County,58.6,0.08,Central
2021-04,San Mateo County,54.4,0.08,North
2021-04,Santa Barbara County,56.7,0.1,South
2021-04,Santa Clara County,56.3,0.15,North
2021-04,Santa Cruz County,54.5,0.09,North
2021-04,Shasta County,55.3,0.79,North
2021-04,Sierra County,45.8,0.7,North
2021-04,Siskiyou County,48.9,0.59,North
2021-04,Solano County,61,0.06,North
2021-04,Sonoma County,55.2,0.23,North
2021-04,Stanislaus County,61.6,0.06,Central
2021-04,Sutter County,64.1,0.07,North
2021-04,Tehama County,58.7,0.63,North
2021-04,Trinity County,52.5,0.92,North
2021-04,Tulare County,53.6,0.29,Central
2021-04,Tuolumne County,48.7,0.85,Central
2021-04,Ventura County,55.6,0.05,South
2021-04,Yolo County,62.6,0.07,North
2021-04,Yuba County,61.3,0.31,North
2021-05,Alameda County,63.1,0.01,North
2021-05,Alpine County,48.2,0.99,North
2021-05,Amador County,64.4,0.23,Central
2021-05,Butte County,67.9,0.05,North
2021-05,Calaveras County,64.9,0.16,Central
2021-05,Colusa County,70.3,0,North
2021-05,Contra Costa County,65.5,0.01,South
2021-05,Del Norte County,56.2,0.68,North
2021-05,El Dorado County,59.4,0.43,North
2021-05,Fresno County,62.3,0.04,Central
2021-05,Glenn County,69.1,0.02,North
2021-05,Humboldt County,56.8,0.35,North
2021-05,Imperial County,80,0,South
2021-05,Inyo County,69,0.01,Central
2021-05,Kern County,68.8,0,Central
2021-05,Kings County,71.4,0,Central
2021-05,Lake County,63.3,0.01,North
2021-05,Lassen County,53,0.33,North
2021-05,Los Angeles County,65.1,0.02,South
2021-05,Madera County,62.4,0.13,Central
2021-05,Marin County,57.9,0,North
2021-05,Mariposa County,61.2,0.18,Central
2021-05,Mendocino County,59.1,0.05,North
2021-05,Merced County,68.9,0,Central
2021-05,Modoc County,53.1,0.39,North
2021-05,Mono County,50.1,0.45,Central
2021-05,Monterey County,61.6,0.01,Central
2021-05,Napa County,65.4,0.01,North
2021-05,Nevada County,58.3,0.43,North
2021-05,Orange County,64.4,0.07,South
2021-05,Placer County,59.8,0.51,North
2021-05,Plumas County,52.8,0.27,North
2021-05,Riverside County,73.9,0,South
2021-05,Sacramento County,70,0.01,North
2021-05,San Benito County,63.4,0,Central
2021-05,San Bernardino County,74.3,0.01,South
2021-05,San Diego County,64.9,0.05,South
2021-05,San Francisco County,57.4,0.01,North
2021-05,San Joaquin County,69.2,0,Central
2021-05,San Luis Obispo County,63.5,0.01,Central
2021-05,San Mateo County,57.5,0.01,North
2021-05,Santa Barbara County,59.9,0.01,South
2021-05,Santa Clara County,61.3,0,North
2021-05,Santa Cruz County,58.9,0.01,North
2021-05,Shasta County,63,0.16,North
2021-05,Sierra County,52.5,0.55,North
2021-05,Siskiyou County,54.7,0.25,North
2021-05,Solano County,67.5,0,North
2021-05,Sonoma County,61.2,0.02,North
2021-05,Stanislaus County,68.2,0,Central
2021-05,Sutter County,71.7,0,North
2021-05,Tehama County,66.9,0.15,North
2021-05,Trinity County,58.6,0.15,North
2021-05,Tulare County,60.5,0.08,Central
2021-05,Tuolumne County,55.2,0.49,Central
2021-05,Ventura County,59.4,0.01,South
2021-05,Yolo County,70.2,0,North
2021-05,Yuba County,68.6,0.08,North
2021-06,Alameda County,68.8,0,North
2021-06,Alpine County,61,0.65,North
2021-06,Amador County,74,0.15,Central
2021-06,Butte County,76.1,0.06,North
2021-06,Calaveras County,74.5,0.08,Central
2021-06,Colusa County,77.2,0.01,North
2021-06,Contra Costa County,70.3,0,South
2021-06,Del Norte County,64,3.15,North
2021-06,El Dorado County,70.2,0.08,North
2021-06,Fresno County,72.5,0.01,Central
2021-06,Glenn County,76.9,0.07,North
2021-06,Humboldt County,65.1,1.13,North
2021-06,Imperial County,91.9,0.01,South
2021-06,Inyo County,82.2,0.01,Central
2021-06,Kern County,79.5,0.05,Central
2021-06,Kings County,80.2,0,Central
2021-06,Lake County,71.6,0.05,North
2021-06,Lassen County,66.6,0.34,North
2021-06,Los Angeles County,74.6,0,South
2021-06,Madera County,72.7,0.08,Central
2021-06,Marin County,61.3,0.01,North
2021-06,Mariposa County,72,0.19,Central
2021-06,Mendocino County,66.6,0.24,North
2021-06,Merced County,75.9,0,Central
2021-06,Modoc County,67,0.21,North
2021-06,Mono County,62.8,0.51,Central
2021-06,Monterey County,68.2,0,Central
2021-06,Napa County,71,0,North
2021-06,Nevada County,68.8,0.07,North
2021-06,Orange County,69.8,0.01,South
2021-06,Placer County,70.2,0.05,North
2021-06,Plumas County,65.2,0.16,North
2021-06,Riverside County,86,0.05,South
2021-06,Sacramento County,75.9,0,North
2021-06,San Benito County,71.4,0,Central
2021-06,San Bernardino County,87,0.05,South
2021-06,San Diego County,74.6,0.01,South
2021-06,San Francisco County,61.5,0.01,North
2021-06,San Joaquin County,75.5,0,Central
2021-06,San Luis Obispo County,70.8,0.01,Central
2021-06,San Mateo County,62.8,0.03,North
2021-06,Santa Barbara County,67.2,0,South
2021-06,Santa Clara County,68.3,0,North
2021-06,Santa Cruz County,64.3,0.02,North
2021-06,Shasta County,73.5,0.05,North
2021-06,Sierra County,64,0.12,North
2021-06,Siskiyou County,66.3,0.48,North
2021-06,Solano County,72.4,0,North
2021-06,Sonoma County,65.7,0.01,North
2021-06,Stanislaus County,74.8,0,Central
2021-06,Sutter County,78.1,0,North
2021-06,Tehama County,75.7,0.11,North
2021-06,Trinity County,68.7,0.28,North
2021-06,Tulare County,71.7,0,Central
2021-06,Tuolumne County,66.6,0.68,Central
2021-06,Ventura County,68.3,0,South
2021-06,Yolo County,75.8,0,North
2021-06,Yuba County,77.1,0.02,North
2021-07,Alameda County,72.6,0,North
2021-07,Alpine County,66.5,1.01,North
2021-07,Amador County,80.4,0.06,Central
2021-07,Butte County,81.3,0,North
2021-07,Calaveras County,81.1,0.03,Central
2021-07,Colusa County,81.6,0,North
2021-07,Contra Costa County,74.5,0,South
2021-07,Del Norte County,71.3,0.2,North
2021-07,El Dorado County,77,0.1,North
2021-07,Fresno County,78.4,0.06,Central
2021-07,Glenn County,82,0,North
2021-07,Humboldt County,70,0.13,North
2021-07,Imperial County,95.4,0.29,South
2021-07,Inyo County,85.9,1.02,Central
2021-07,Kern County,85,0.12,Central
2021-07,Kings County,86.3,0,Central
2021-07,Lake County,78.9,0,North
2021-07,Lassen County,72.7,0.16,North
2021-07,Los Angeles County,79,0.08,South
2021-07,Madera County,78.6,0.2,Central
2021-07,Marin County,62.5,0,North
2021-07,Mariposa County,78.3,0.2,Central
2021-07,Mendocino County,72.7,0.01,North
2021-07,Merced County,81.5,0,Central
2021-07,Modoc County,73.5,0.07,North
2021-07,Mono County,67.9,1.36,Central
2021-07,Monterey County,71.8,0.03,Central
2021-07,Napa County,74.1,0,North
2021-07,Nevada County,75.3,0.13,North
2021-07,Orange County,74.7,0.07,South
2021-07,Placer County,76.4,0.09,North
2021-07,Plumas County,70.7,0.2,North
2021-07,Riverside County,89.8,0.69,South
2021-07,Sacramento County,79.6,0,North
2021-07,San Benito County,76.7,0.02,Central
2021-07,San Bernardino County,90.4,0.68,South
2021-07,San Diego County,78.6,0.43,South
2021-07,San Francisco County,61.7,0.01,North
2021-07,San Joaquin County,80,0,Central
2021-07,San Luis Obispo County,75.7,0.01,Central
2021-07,San Mateo County,64.1,0.01,North
2021-07,Santa Barbara County,71.5,0.02,South
2021-07,Santa Clara County,72.4,0.01,North
2021-07,Santa Cruz County,66.1,0.02,North
2021-07,Shasta County,79.4,0.03,North
2021-07,Sierra County,70.7,0.21,North
2021-07,Siskiyou County,74,0.17,North
2021-07,Solano County,75,0,North
2021-07,Sonoma County,67.6,0.02,North
2021-07,Stanislaus County,80.5,0,Central
2021-07,Sutter County,81.5,0,North
2021-07,Tehama County,81.4,0.01,North
2021-07,Trinity County,76.3,0.05,North
2021-07,Tulare County,77.4,0.14,Central
2021-07,Tuolumne County,72.8,0.54,Central
2021-07,Ventura County,73.5,0.01,South
2021-07,Yolo County,79.1,0,North
2021-07,Yuba County,82.4,0.01,North
2021-08,Alameda County,72.4,0,North
2021-08,Alpine County,63.3,0.25,North
2021-08,Amador County,77.1,0.01,Central
2021-08,Butte County,78.2,0,North
2021-08,Calaveras County,77.5,0.01,Central
2021-08,Colusa County,79.9,0,North
2021-08,Contra Costa County,73.6,0,South
2021-08,Del Norte County,68.2,0.07,North
2021-08,El Dorado County,73.4,0.02,North
2021-08,Fresno County,74.9,0.05,Central
2021-08,Glenn County,79.5,0,North
2021-08,Humboldt County,67.9,0.03,North
2021-08,Imperial County,93.5,0.31,South
2021-08,Inyo County,83,0.02,Central
2021-08,Kern County,81.3,0,Central
2021-08,Kings County,82.4,0,Central
2021-08,Lake County,76.8,0,North
2021-08,Lassen County,67.5,0.02,North
2021-08,Los Angeles County,77.2,0.02,South
2021-08,Madera County,75.2,0.29,Central
2021-08,Marin County,63.9,0.01,North
2021-08,Mariposa County,74.6,0.24,Central
2021-08,Mendocino County,71.3,0.03,North
2021-08,Merced County,78.8,0,Central
2021-08,Modoc County,67.7,0.06,North
2021-08,Mono County,64.7,0.34,Central
2021-08,Monterey County,71.5,0,Central
2021-08,Napa County,73.7,0,North
2021-08,Nevada County,71.8,0.03,North
2021-08,Orange County,74.5,0.03,South
2021-08,Placer County,72.9,0.03,North
2021-08,Plumas County,67.4,0.01,North
2021-08,Riverside County,87.2,0.25,South
2021-08,Sacramento County,77.5,0,North
2021-08,San Benito County,75.6,0,Central
2021-08,San Bernardino County,87.6,0.27,South
2021-08,San Diego County,77.8,0.54,South
2021-08,San Francisco County,63.5,0.02,North
2021-08,San Joaquin County,77.8,0,Central
2021-08,San Luis Obispo County,73.8,0,Central
2021-08,San Mateo County,65.6,0.01,North
2021-08,Santa Barbara County,70.9,0,South
2021-08,Santa Clara County,72.2,0.01,North
2021-08,Santa Cruz County,67.3,0.01,North
2021-08,Shasta County,75.5,0,North
2021-08,Sierra County,67,0.06,North
2021-08,Siskiyou County,69.2,0.03,North
2021-08,Solano County,74.2,0,North
2021-08,Sonoma County,68.2,0.03,North
2021-08,Stanislaus County,77.8,0,Central
2021-08,Sutter County,79.6,0,North
2021-08,Tehama County,78.2,0,North
2021-08,Trinity County,71.3,0.01,North
2021-08,Tulare County,73.9,0,Central
2021-08,Tuolumne County,69.5,0.18,Central
2021-08,Ventura County,72.5,0.01,South
2021-08,Yolo County,77.6,0,North
2021-08,Yuba County,79,0,North
2021-09,Alameda County,70.4,0.02,North
2021-09,Alpine County,58.3,0.21,North
2021-09,Amador County,72.7,0.27,Central
2021-09,Butte County,74.4,0.38,North
2021-09,Calaveras County,73.4,0.23,Central
2021-09,Colusa County,75.1,0.06,North
2021-09,Contra Costa County,71.6,0.03,South
2021-09,Del Norte County,63,4.06,North
2021-09,El Dorado County,68.5,0.4,North
2021-09,Fresno County,69.9,0.03,Central
2021-09,Glenn County,74.6,0.18,North
2021-09,Humboldt County,64.6,1.61,North
2021-09,Imperial County,88.9,0.19,South
2021-09,Inyo County,76.5,0.08,Central
2021-09,Kern County,75.7,0.01,Central
2021-09,Kings County,77,0,Central
2021-09,Lake County,70.9,0.3,North
2021-09,Lassen County,60.9,0.77,North
2021-09,Los Angeles County,73.3,0.01,South
2021-09,Madera County,70.2,0.04,Central
2021-09,Marin County,63.4,0.17,North
2021-09,Mariposa County,70,0.02,Central
2021-09,Mendocino County,67.7,0.61,North
2021-09,Merced County,75.1,0.01,Central
2021-09,Modoc County,60.5,1.61,North
2021-09,Mono County,58.8,0.06,Central
2021-09,Monterey County,69.3,0.01,Central
2021-09,Napa County,71.8,0.07,North
2021-09,Nevada County,66.6,0.83,North
2021-09,Orange County,72.7,0.05,South
2021-09,Placer County,68,0.57,North
2021-09,Plumas County,61.6,0.61,North
2021-09,Riverside County,82.6,0.2,South
2021-09,Sacramento County,74.9,0.03,North
2021-09,San Benito County,71.9,0.01,Central
2021-09,San Bernardino County,81.9,0.18,South
2021-09,San Diego County,74.7,0.15,South
2021-09,San Francisco County,63,0.05,North
2021-09,San Joaquin County,75,0.02,Central
2021-09,San Luis Obispo County,71,0,Central
2021-09,San Mateo County,64.8,0.06,North
2021-09,Santa Barbara County,67.8,0,South
2021-09,Santa Clara County,69.9,0.02,North
2021-09,Santa Cruz County,66.6,0.02,North
2021-09,Shasta County,69.5,0.9,North
2021-09,Sierra County,61.3,0.82,North
2021-09,Siskiyou County,62.1,1.52,North
2021-09,Solano County,72.4,0.03,North
2021-09,Sonoma County,66.7,0.31,North
2021-09,Stanislaus County,74.5,0.02,Central
2021-09,Sutter County,76.5,0.06,North
2021-09,Tehama County,72.8,0.51,North
2021-09,Trinity County,66.3,0.99,North
2021-09,Tulare County,67.7,0.04,Central
2021-09,Tuolumne County,65.1,0.09,Central
2021-09,Ventura County,68.6,0,South
2021-09,Yolo County,75,0.05,North
2021-09,Yuba County,74.7,0.42,North
2021-10,Alameda County,61.1,5.04,North
2021-10,Alpine County,43.9,8.35,North
2021-10,Amador County,57.4,8.82,Central
2021-10,Butte County,59.5,8.93,North
2021-10,Calaveras County,57.8,8.19,Central
2021-10,Colusa County,60.2,5.59,North
2021-10,Contra Costa County,61.5,5.03,South
2021-10,Del Norte County,51.8,9.08,North
2021-10,El Dorado County,53.6,11.09,North
2021-10,Fresno County,55.2,2.48,Central
2021-10,Glenn County,59,6.14,North
2021-10,Humboldt County,55,7.12,North
2021-10,Imperial County,73.9,0.05,South
2021-10,Inyo County,59.3,0.42,Central
2021-10,Kern County,60.7,0.92,Central
2021-10,Kings County,63.2,0.82,Central
2021-10,Lake County,56.3,10.09,North
2021-10,Lassen County,46.4,4.13,North
2021-10,Los Angeles County,62.1,0.79,South
2021-10,Madera County,55.6,3.05,Central
2021-10,Marin County,58.7,8.78,North
2021-10,Mariposa County,54.2,4.88,Central
2021-10,Mendocino County,56.3,10.66,North
2021-10,Merced County,62.9,1.48,Central
2021-10,Modoc County,46.7,2.89,North
2021-10,Mono County,43.1,3.15,Central
2021-10,Monterey County,60.4,2.35,Central
2021-10,Napa County,60.6,7.99,North
2021-10,Nevada County,51.5,13.47,North
2021-10,Orange County,66.2,0.54,South
2021-10,Placer County,53,12.55,North
2021-10,Plumas County,47.2,10.52,North
2021-10,Riverside County,67.6,0.33,South
2021-10,Sacramento County,62.6,5.04,North
2021-10,San Benito County,59.7,2,Central
2021-10,San Bernardino County,64.8,0.35,South
2021-10,San Diego County,63.3,0.97,South
2021-10,San Francisco County,59.9,6.44,North
2021-10,San Joaquin County,62.9,3.96,Central
2021-10,San Luis Obispo County,60.2,1.92,Central
2021-10,San Mateo County,59.8,5.89,North
2021-10,Santa Barbara County,60.6,1.58,South
2021-10,Santa Clara County,60.7,4.62,North
2021-10,Santa Cruz County,60.4,5.99,North
2021-10,Shasta County,54.1,7.99,North
2021-10,Sierra County,46.9,12.4,North
2021-10,Siskiyou County,48.2,5.48,North
2021-10,Solano County,61.9,5.28,North
2021-10,Sonoma County,58.6,10.17,North
2021-10,Stanislaus County,62.6,2.76,Central
2021-10,Sutter County,62.6,4.85,North
